row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
6261,1371,24,C,MIN,CHA,17.6,12,8,4,1,1,2,47.4,33.1,67.0,13,24,Away,2,1
6262,1494,27,PG,DET,ATL,37.6,24,3,7,0,2,5,49.9,32.9,76.9,-4,31,Away,3,1
6263,1111,29,SF,BOS,WAS,34.5,20,3,3,2,1,2,51.4,27.6,80.3,10,27,Away,1,1
6264,1406,33,SF,IND,NYK,19.9,7,3,2,1,0,2,52.4,31.5,86.9,-4,11,Away,2,0
6265,1044,28,SG,POR,CHA,36.0,18,4,3,0,0,3,54.0,34.2,89.7,3,22,Away,1,0
6266,1400,23,SG,GSW,MEM,34.5,21,6,3,1,0,3,31.4,32.7,77.4,-1,28,Home,0,1
6267,1246,30,SF,BOS,MEM,20.0,8,2,1,0,0,1,51.4,42.8,72.4,-15,10,Home,2,0
6268,1103,28,PF,MEM,DET,14.9,13,6,0,0,0,0,47.1,33.2,78.0,-9,19,Away,0,0
6269,1084,27,PF,CHA,NYK,32.2,15,7,5,0,1,1,48.8,37.8,80.8,1,27,Home,2,1
6270,1449,30,SG,NOP,HOU,29.9,19,5,2,1,0,0,41.4,41.8,65.4,5,27,Home,1,1
6271,1484,34,PF,ORL,MIA,26.0,13,7,4,1,0,1,42.7,32.0,74.8,-1,24,Home,1,1
6272,1133,26,SG,CHA,NYK,34.4,17,3,3,1,0,2,45.6,28.4,74.5,3,22,Away,1,0
6273,1107,24,PG,POR,CHA,35.6,21,3,8,1,0,4,50.4,43.8,84.6,-5,29,Home,1,0
6274,1017,31,PF,DET,GSW,26.2,15,5,1,2,1,2,39.1,27.1,78.4,-7,22,Home,0,1
6275,1093,35,C,LAC,SAC,11.7,3,5,0,0,1,1,49.0,40.8,76.5,6,8,Away,1,0
6276,1149,27,SF,GSW,MIN,26.9,15,5,2,0,1,2,57.0,43.1,92.0,-15,21,Away,1,0
6277,1245,27,SF,LAL,MIA,33.0,16,8,4,0,1,0,60.3,35.9,73.2,10,29,Away,1,1
6278,1288,27,SG,POR,DEN,17.9,11,4,3,0,0,3,47.7,20.4,73.5,8,15,Home,0,0
6279,1413,28,SF,BKN,SAS,17.9,12,6,0,1,1,2,45.2,38.1,80.8,3,18,Home,2,0
6280,1208,22,PG,BKN,LAL,29.6,8,1,10,1,0,2,44.7,51.9,72.9,-1,18,Away,2,1
6281,1125,27,C,NYK,ATL,35.3,15,9,0,1,1,3,52.6,28.5,76.6,11,23,Away,1,1
6282,1234,27,PF,MIA,BOS,33.4,25,7,1,0,2,2,51.4,28.5,91.2,-13,33,Away,1,1
6283,1415,27,PF,DET,HOU,21.5,10,6,1,0,0,2,46.1,33.0,86.8,9,15,Away,2,0
6284,1425,27,SF,LAL,TOR,20.9,14,6,2,0,1,2,42.5,39.4,70.1,6,21,Away,3,0
6285,1498,27,PF,ORL,OKC,40.8,17,11,5,1,0,2,40.7,39.5,60.7,11,32,Home,0,1
6286,1461,20,SF,MIA,TOR,32.8,21,5,4,1,0,2,46.1,34.5,61.3,9,29,Away,1,1
6287,1121,24,SG,DET,LAL,23.5,14,2,1,1,0,3,54.2,31.2,80.1,-2,15,Home,2,0
6288,1137,29,PG,PHX,HOU,26.5,14,1,9,0,0,4,42.2,50.9,72.6,8,20,Away,0,0
6289,1494,30,PF,PHI,LAL,30.4,17,5,3,2,2,1,44.6,21.1,74.9,-5,28,Home,1,1
6290,1114,25,C,UTA,MIA,35.5,14,11,3,1,1,3,47.7,36.9,72.2,-6,27,Home,2,1
6291,1419,23,PG,CHI,UTA,42.0,29,6,8,2,1,3,42.0,42.4,78.4,-5,43,Away,1,1
6292,1161,29,PG,LAC,WAS,33.7,11,5,4,1,1,2,59.0,44.2,72.4,-3,20,Home,0,0
6293,1200,27,SF,MEM,CLE,20.3,13,4,2,0,1,2,50.3,31.1,72.5,-7,18,Home,2,0
6294,1233,26,PF,POR,BOS,17.0,4,5,1,1,0,0,52.4,25.9,95.0,0,11,Away,1,0
6295,1027,29,SG,CHA,SAS,21.8,12,2,4,1,0,0,40.2,38.0,76.6,-6,19,Home,2,0
6296,1010,23,SG,LAL,CHI,37.0,17,3,3,3,0,1,45.6,31.1,78.5,0,25,Home,3,0
6297,1205,30,SF,NYK,NOP,29.8,16,6,3,2,1,2,51.6,29.2,76.4,-10,26,Home,1,1
6298,1166,22,SF,PHX,DAL,39.0,24,7,0,1,1,3,48.9,32.1,82.8,6,30,Away,2,1
6299,1246,24,PG,NYK,UTA,35.3,16,5,8,2,0,3,63.5,37.8,89.7,4,28,Away,1,0
6300,1046,23,PG,DAL,UTA,30.6,15,3,6,3,1,1,51.2,43.1,59.9,1,27,Home,3,1
6301,1245,25,PF,CHA,MIN,30.2,14,8,2,1,1,2,43.9,25.5,70.0,4,24,Home,1,0
6302,1126,27,SF,SAS,CHI,24.2,13,7,1,1,1,3,47.3,48.8,80.7,9,20,Away,1,0
6303,1146,29,C,MIL,IND,24.7,15,8,3,0,1,2,51.1,10.0,85.9,-8,25,Away,3,1
6304,1117,26,PF,SAC,NOP,23.8,15,2,1,1,0,0,53.9,38.2,63.3,1,19,Home,2,0
6305,1398,22,PG,DET,TOR,34.6,21,4,8,1,1,5,32.1,45.7,73.8,-2,30,Home,1,1
6306,1381,20,SF,CHA,NOP,41.1,16,5,1,1,0,3,41.9,44.8,78.3,-13,20,Home,3,0
6307,1411,29,SG,BKN,UTA,30.9,18,4,3,1,2,2,49.1,35.5,72.9,-3,26,Away,1,1
6308,1151,29,PG,NOP,IND,21.4,17,0,4,1,0,2,32.8,35.1,90.3,-4,20,Home,2,0
6309,1071,30,C,DET,BKN,41.2,24,12,0,1,2,3,55.9,43.0,81.2,-13,36,Home,4,1
6310,1362,26,PF,DEN,SAS,23.8,14,4,2,1,0,0,48.3,19.8,89.6,-8,21,Home,2,1
6311,1136,29,SG,SAC,CHA,30.1,28,6,0,0,2,0,46.3,32.9,80.7,0,36,Away,2,1
6312,1174,24,SG,DAL,MIA,29.0,15,5,3,1,0,1,38.6,30.0,95.0,-14,23,Home,2,0
6313,1288,28,PG,DAL,MIA,25.3,18,2,7,1,1,2,56.7,44.6,83.0,0,27,Home,3,1
6314,1445,25,SG,CHA,IND,36.2,23,8,6,1,2,3,39.4,37.1,77.7,-10,37,Home,4,1
6315,1480,24,SF,NOP,BOS,25.7,14,4,5,0,1,0,54.0,25.3,90.4,-8,24,Away,0,0
6316,1018,27,SF,IND,NOP,27.1,19,4,2,0,0,1,60.6,30.2,76.9,-6,24,Home,0,1
6317,1194,27,C,NYK,BKN,28.8,14,9,0,0,1,3,59.2,27.1,70.9,-4,21,Home,2,0
6318,1329,29,PG,CLE,NOP,26.3,13,2,7,2,1,2,48.4,41.9,72.9,7,23,Away,4,0
6319,1423,22,SF,IND,MEM,33.5,14,3,4,1,0,2,45.7,25.8,74.6,-2,20,Home,1,0
6320,1174,29,C,UTA,CLE,17.2,10,6,0,0,0,3,54.3,42.3,67.8,0,13,Away,3,0
6321,1489,27,SF,WAS,BOS,32.3,16,7,3,1,1,2,46.6,37.9,76.3,8,26,Away,2,1
6322,1448,30,PG,NYK,ATL,35.2,18,3,11,1,0,4,48.8,42.2,81.1,9,29,Away,1,1
6323,1412,30,SG,CHA,DET,35.6,24,6,4,1,0,2,40.0,39.2,82.3,-14,33,Away,1,1
6324,1433,19,SG,BOS,HOU,30.7,21,4,2,1,0,0,52.4,42.4,75.3,-19,28,Away,1,1
6325,1353,30,C,MEM,OKC,26.5,10,9,1,1,1,0,44.6,15.9,61.3,6,22,Away,1,1
6326,1498,30,C,WAS,MIN,32.0,21,13,0,0,2,1,57.0,40.5,78.9,-12,35,Home,3,1
6327,1140,22,C,PHI,NYK,35.6,20,6,3,1,3,0,41.1,39.1,76.6,-8,33,Away,1,1
6328,1245,22,C,CLE,IND,36.6,16,12,1,1,2,4,45.6,33.5,65.8,6,28,Home,3,1
6329,1384,29,SG,MIN,NOP,34.7,19,2,6,0,0,2,45.8,50.6,73.3,6,25,Away,1,1
6330,1417,27,C,OKC,TOR,19.3,9,6,2,0,2,1,45.1,23.3,80.0,6,18,Home,0,0
6331,1092,24,C,ORL,MIA,24.1,15,7,0,0,0,2,45.3,23.7,81.7,5,20,Home,1,0
6332,1431,31,SG,CHI,CLE,24.0,7,4,5,1,0,1,47.7,36.1,63.3,4,16,Away,3,0
6333,1238,27,SG,CHA,DEN,21.3,7,5,0,1,0,2,43.4,32.0,87.9,9,11,Home,1,0
6334,1204,20,SF,HOU,PHI,19.3,7,2,0,2,1,3,42.6,36.7,84.7,5,9,Home,2,0
6335,1047,23,PG,HOU,BOS,20.4,9,1,4,1,0,2,45.3,45.9,81.6,6,13,Away,1,0
6336,1432,30,PG,DET,IND,20.2,14,5,3,1,0,2,52.1,40.3,73.3,-9,21,Home,1,0
6337,1244,27,C,BKN,LAL,13.7,8,4,2,0,2,2,56.1,32.2,86.0,-18,14,Home,1,0
6338,1319,24,C,HOU,OKC,33.7,18,12,2,0,2,3,44.9,22.2,68.3,13,31,Away,1,1
6339,1316,28,PG,BOS,POR,42.6,21,8,11,1,1,3,48.2,37.5,80.8,0,39,Home,1,1
6340,1412,25,SG,DET,UTA,15.4,11,1,0,0,0,1,49.4,36.0,69.9,-8,11,Home,1,0
6341,1294,23,C,PHX,MIA,31.5,16,8,1,1,3,0,57.3,28.0,68.2,-14,29,Away,1,1
6342,1127,30,PF,POR,LAL,31.3,18,9,2,1,2,3,60.0,40.9,61.7,-1,29,Home,1,1
6343,1343,30,SG,GSW,DAL,31.3,19,4,2,1,0,5,33.3,39.7,80.6,8,21,Home,0,0
6344,1281,28,PF,HOU,DAL,18.5,8,5,1,0,0,2,36.5,26.0,71.6,10,12,Away,1,0
6345,1016,22,C,BKN,LAC,17.4,7,9,0,0,1,1,47.9,30.0,71.3,5,16,Home,2,0
6346,1070,32,C,MIL,IND,35.3,18,10,3,1,2,1,41.6,36.6,79.2,5,33,Away,1,1
6347,1268,32,SG,HOU,OKC,26.8,19,4,2,2,1,2,41.9,39.3,89.9,2,26,Away,1,1
6348,1324,31,PG,MIL,ATL,30.8,15,2,7,2,0,2,37.9,40.2,79.2,6,24,Home,2,1
6349,1281,27,C,NOP,PHX,38.9,22,11,1,1,2,2,50.3,24.1,74.4,4,35,Home,1,1
6350,1304,27,PG,CHA,DAL,37.4,24,4,10,2,1,3,44.6,44.6,77.9,3,38,Away,1,1
6351,1450,28,PF,BOS,DET,9.1,7,4,0,1,1,0,54.3,24.9,78.3,-2,13,Away,1,0
6352,1006,23,PG,PHX,TOR,18.5,14,0,5,1,1,1,45.6,37.3,81.1,-2,20,Away,2,0
6353,1313,25,SG,LAL,LAC,23.2,15,3,0,1,0,2,47.7,38.6,86.6,-4,17,Away,2,0
6354,1304,25,SG,UTA,CHI,24.5,17,3,2,1,0,2,56.7,41.3,70.8,-4,21,Home,1,0
6355,1102,28,PG,MEM,POR,33.0,18,3,9,1,0,3,48.3,38.2,67.3,13,28,Away,1,1
6356,1308,27,C,TOR,GSW,20.6,15,7,1,0,2,0,49.3,29.2,70.5,6,25,Home,1,1
6357,1192,23,PG,BKN,TOR,30.2,19,6,7,2,0,2,39.7,28.1,75.7,9,32,Home,4,1
6358,1240,21,C,UTA,LAL,33.7,17,11,0,1,1,2,49.3,28.0,65.1,8,28,Home,2,1
6359,1061,28,C,WAS,PHX,18.0,9,8,2,0,1,1,45.0,36.5,85.1,2,19,Home,0,0
6360,1016,23,SG,NYK,DET,24.4,18,1,1,0,0,3,47.5,41.3,82.7,11,17,Home,0,0
6361,1170,22,PF,ORL,MIL,16.3,8,4,5,1,1,1,38.5,32.2,71.5,0,18,Home,1,0
6362,1024,33,SG,SAC,BKN,28.1,14,7,5,1,0,0,45.5,42.9,74.1,2,27,Home,4,1
6363,1250,34,PF,LAC,IND,17.0,12,4,4,0,0,2,40.5,36.5,64.4,-10,18,Home,2,0
6364,1252,25,SF,ORL,IND,37.5,26,7,2,2,1,4,57.1,51.3,62.9,-9,34,Away,3,1
6365,1386,21,SG,LAC,HOU,21.5,9,4,4,1,0,3,52.9,34.0,72.2,-1,15,Home,1,0
6366,1206,30,SG,MIN,PHI,19.9,11,5,2,1,0,1,47.2,35.7,72.1,-6,18,Home,3,0
6367,1028,28,PF,ORL,WAS,20.5,12,2,2,2,1,1,48.0,29.7,67.1,3,18,Home,0,1
6368,1116,29,C,NYK,CHA,29.4,11,10,3,0,0,2,48.5,30.4,85.2,8,22,Away,1,0
6369,1490,24,PG,OKC,DEN,30.9,16,3,6,1,0,2,53.8,33.2,76.6,-4,24,Home,1,0
6370,1415,23,SF,DAL,HOU,22.4,11,2,3,2,0,3,43.7,36.4,72.2,4,15,Home,5,0
6371,1281,26,SG,PHI,LAL,31.5,21,6,1,2,0,2,68.0,42.1,73.3,-7,28,Home,1,1
6372,1379,27,PF,MIA,ATL,37.9,21,4,4,1,1,2,46.4,44.3,77.0,-4,29,Home,1,1
6373,1143,24,PG,MIA,IND,30.9,13,0,10,0,1,3,37.1,41.6,68.1,-8,21,Away,2,0
6374,1024,31,PF,ORL,CHI,32.9,16,6,3,1,1,2,48.7,44.9,80.9,2,25,Away,3,0
6375,1309,21,PG,SAC,LAL,17.1,5,2,4,0,0,1,47.6,32.9,74.9,5,10,Home,3,0
6376,1155,28,SF,CLE,CHA,20.8,13,5,2,0,0,1,44.3,45.4,81.0,4,19,Home,1,0
6377,1072,27,C,CLE,UTA,15.2,13,4,0,0,2,3,42.7,29.5,71.3,5,16,Away,4,0
6378,1119,30,PF,CHA,MIN,35.0,22,10,4,1,1,3,37.7,18.6,82.0,-4,35,Away,2,1
6379,1311,23,PF,BKN,SAS,17.4,9,1,1,0,0,2,43.8,18.1,85.0,-8,9,Away,3,0
6380,1320,29,SF,ATL,PHI,27.0,12,6,3,2,0,2,49.7,36.4,80.2,-4,21,Away,3,0
6381,1092,28,C,BKN,SAS,23.1,8,7,0,2,1,1,54.0,19.6,67.3,-12,17,Away,1,0
6382,1085,27,SF,NOP,LAC,37.2,17,5,3,2,1,4,58.3,35.8,57.5,-15,24,Away,1,0
6383,1335,24,C,DET,BKN,27.2,12,6,7,0,2,0,59.5,31.3,55.8,13,27,Home,2,1
6384,1424,24,SF,LAL,HOU,24.9,9,8,0,0,1,2,39.8,36.4,80.5,-2,16,Home,2,0
6385,1498,26,SF,NOP,HOU,16.8,9,2,0,0,0,2,39.0,32.0,62.9,7,9,Away,1,0
6386,1363,25,SG,PHX,CHI,25.3,20,5,1,1,0,0,42.2,53.9,77.7,-19,27,Away,1,0
6387,1434,31,SF,PHX,CLE,24.0,15,3,3,1,1,2,48.1,37.9,77.3,0,21,Away,2,0
6388,1117,27,PG,NOP,CHA,23.2,13,2,4,1,0,1,41.8,42.9,77.7,-3,19,Home,2,0
6389,1232,29,C,SAC,GSW,21.5,11,11,0,1,2,2,47.7,36.2,69.5,6,23,Away,3,0
6390,1198,22,PF,SAC,GSW,36.0,20,7,1,0,2,1,46.4,22.6,68.9,7,29,Home,2,1
6391,1205,21,C,TOR,IND,35.5,14,13,1,1,1,0,51.0,35.8,82.4,-6,30,Home,0,1
6392,1412,26,PG,LAC,PHI,25.7,13,0,3,2,0,2,47.0,43.3,77.0,8,16,Away,4,1
6393,1338,22,SG,ORL,PHX,23.1,18,4,6,1,1,0,51.7,33.4,85.5,5,30,Away,2,1
6394,1146,27,C,MIA,NOP,19.1,12,5,1,0,1,2,46.7,33.3,77.2,5,17,Home,2,0
6395,1449,24,SG,TOR,MEM,17.2,16,1,4,0,1,1,52.7,40.2,76.5,-5,21,Home,3,0
6396,1424,27,SF,DEN,PHX,25.2,17,4,4,1,1,2,36.0,41.3,74.1,12,25,Home,2,1
6397,1428,24,C,PHX,PHI,28.5,14,7,2,2,1,2,46.1,39.3,71.2,-6,24,Away,1,1
6398,1270,28,SF,SAC,MIN,35.0,10,4,4,1,1,2,49.5,40.1,76.8,-15,18,Away,0,0
6399,1386,24,PG,MIA,BKN,31.0,18,6,7,2,0,1,45.8,33.4,77.3,-5,32,Away,4,1
6400,1138,21,C,SAC,BKN,19.5,9,5,3,0,1,1,38.2,26.7,79.4,-11,17,Home,0,0
6401,1180,29,PG,DET,ATL,25.0,15,0,4,1,0,1,39.5,37.2,77.6,7,19,Away,1,0
6402,1429,24,C,DET,MIN,19.6,8,6,0,2,1,0,43.4,24.9,88.0,5,17,Away,3,0
6403,1029,31,PG,PHX,GSW,21.2,10,5,4,0,1,1,40.5,31.3,88.4,-6,19,Away,1,0
6404,1056,24,PF,PHI,TOR,30.1,10,6,3,2,1,5,47.6,33.1,75.6,-10,17,Home,1,0
6405,1231,24,PG,SAC,CLE,34.3,16,4,10,2,1,3,39.8,27.6,76.6,16,30,Away,1,1
6406,1145,26,PF,BKN,SAC,23.0,10,6,3,0,1,1,53.7,28.6,76.2,0,19,Away,5,0
6407,1434,25,PG,DAL,SAC,22.1,16,4,7,1,0,2,42.2,39.3,66.2,6,26,Away,2,0
6408,1383,27,C,NYK,HOU,14.0,8,5,1,1,0,1,42.3,36.8,76.8,2,14,Away,1,0
6409,1047,28,SF,MIN,LAL,24.0,16,5,0,0,0,0,53.0,35.6,68.0,0,21,Away,3,0
6410,1193,28,PG,WAS,MIL,22.6,14,1,3,1,0,3,46.1,28.8,68.0,17,16,Home,1,0
6411,1223,26,PF,PHX,UTA,24.9,10,11,2,0,1,1,41.9,32.6,78.0,-4,23,Home,1,1
6412,1135,22,SF,BOS,DEN,22.0,14,7,0,1,1,1,50.3,32.1,83.6,-6,22,Home,1,0
6413,1021,32,PG,ATL,PHI,21.7,10,2,3,1,0,2,41.3,38.3,77.0,-11,14,Home,2,0
6414,1005,25,PG,IND,CHA,27.4,14,4,7,1,0,2,49.4,44.5,95.0,7,24,Home,2,1
6415,1203,25,SG,MIA,HOU,30.5,20,5,1,2,0,3,44.6,36.3,80.6,-5,25,Away,0,1
6416,1238,26,PG,IND,NYK,20.8,8,4,2,2,1,1,35.0,39.3,80.4,5,16,Home,2,0
6417,1184,26,PG,OKC,DET,38.9,26,4,10,2,1,4,43.8,43.3,77.8,-6,39,Home,1,1
6418,1359,21,SG,GSW,SAS,30.5,17,2,1,1,1,1,60.2,43.6,74.7,-6,21,Away,5,0
6419,1291,28,PF,UTA,OKC,41.2,22,11,2,1,1,5,57.9,28.8,76.5,1,32,Home,1,1
6420,1334,24,SF,DET,DEN,24.0,16,2,5,1,1,2,51.8,39.3,87.6,5,23,Home,2,0
6421,1219,25,PG,OKC,NYK,35.3,26,5,6,1,0,2,56.9,37.3,75.5,5,36,Home,2,1
6422,1115,32,C,SAS,CHA,20.9,10,6,3,1,1,0,48.8,26.9,70.2,-17,21,Home,2,0
6423,1312,30,C,MIN,MIA,33.2,17,11,2,1,2,3,51.5,15.1,59.5,-2,30,Away,1,1
6424,1048,32,SG,SAC,CLE,25.8,19,2,3,1,1,0,46.6,46.7,84.8,-2,26,Away,0,1
6425,1172,24,PG,CHA,DAL,23.6,18,1,4,1,1,4,41.4,57.6,89.9,4,21,Home,5,1
6426,1081,29,C,DEN,NYK,25.0,15,9,2,2,1,1,42.7,25.3,89.5,-1,28,Home,1,1
6427,1321,28,SF,PHI,BOS,30.4,10,7,4,1,0,1,51.2,39.5,77.3,3,21,Away,2,1
6428,1332,26,SG,OKC,HOU,31.1,20,4,2,1,0,2,37.9,34.0,74.8,-9,25,Home,1,0
6429,1044,24,SF,CHA,SAC,30.2,14,7,1,1,0,2,43.9,41.5,85.8,3,21,Away,1,0
6430,1334,30,PF,WAS,MIN,27.0,11,7,0,0,1,2,52.7,33.4,76.0,0,17,Away,1,0
6431,1019,25,PG,MIA,DET,19.1,4,0,5,1,0,1,57.2,48.2,71.2,0,9,Home,1,0
6432,1447,27,PF,OKC,UTA,14.8,6,3,2,0,0,2,53.4,35.1,83.1,-3,9,Home,4,0
6433,1220,29,PF,PHI,MIA,21.3,10,5,0,0,0,2,42.2,18.7,63.6,-5,13,Home,3,0
6434,1122,23,SF,OKC,HOU,37.2,20,8,4,3,0,2,47.8,19.7,91.6,-4,33,Home,3,1
6435,1233,23,C,DEN,MEM,31.9,16,6,2,1,1,3,44.1,28.2,64.5,0,23,Home,2,1
6436,1220,35,PG,DAL,DET,41.2,19,8,8,2,1,3,46.5,21.8,86.4,8,35,Home,1,1
6437,1322,24,SF,PHI,TOR,31.3,22,4,5,1,1,2,53.3,37.0,62.6,-2,31,Home,1,0
6438,1338,32,SF,POR,LAC,19.1,9,7,4,1,0,1,40.2,37.0,78.7,-5,20,Home,2,0
6439,1002,26,SF,PHX,GSW,15.1,4,3,2,1,0,0,45.7,28.9,66.0,2,10,Home,0,0
6440,1181,25,SG,LAC,PHX,21.4,11,3,3,0,1,1,32.6,41.1,75.1,14,17,Home,3,0
6441,1205,25,SG,TOR,IND,29.2,19,4,1,2,0,3,44.4,38.9,79.7,-25,23,Away,2,0
6442,1319,26,PG,DEN,ORL,25.7,17,2,3,1,1,2,47.2,39.3,73.3,5,22,Home,2,1
6443,1039,31,SG,ORL,WAS,32.5,21,2,3,2,0,1,41.6,44.3,79.3,-6,27,Home,2,1
6444,1058,29,SG,DAL,BKN,20.2,11,3,2,0,0,1,35.7,39.4,86.2,4,15,Away,3,0
6445,1438,26,PF,PHX,BOS,21.6,11,6,0,1,1,0,43.1,26.0,73.3,-9,19,Away,0,0
6446,1061,21,PG,UTA,HOU,32.9,23,4,8,1,0,3,38.3,35.8,78.7,-15,33,Home,1,1
6447,1131,27,PF,CHI,POR,33.6,21,9,3,1,1,1,63.2,28.0,90.8,-10,34,Away,1,1
6448,1059,27,SG,SAC,MIN,24.5,16,4,3,2,0,3,45.8,20.4,77.5,-4,22,Home,1,0
6449,1371,31,PG,MIN,POR,25.9,12,3,4,1,0,2,52.8,44.9,82.7,1,18,Away,4,0
6450,1330,22,SG,WAS,OKC,16.5,8,3,3,1,1,2,40.5,45.5,73.2,1,14,Away,0,0
6451,1121,25,SG,PHI,SAC,38.6,28,5,2,1,0,1,41.3,40.4,90.8,8,35,Away,3,1
6452,1478,25,SF,SAC,CHA,30.3,16,4,0,2,0,2,39.2,30.9,77.2,8,20,Home,1,0
6453,1106,26,SG,NOP,DEN,35.0,23,3,3,2,1,2,48.5,31.8,75.0,4,30,Away,1,1
6454,1095,27,C,GSW,WAS,38.3,16,16,2,1,2,3,43.4,32.9,72.5,-12,34,Away,1,1
6455,1346,28,C,HOU,IND,23.2,10,7,3,0,1,1,48.9,26.4,66.7,6,20,Away,2,0
6456,1413,20,SF,DEN,MIA,29.0,16,6,0,1,1,3,46.7,43.4,56.5,4,21,Away,2,0
6457,1234,27,PF,CLE,PHX,35.4,17,8,1,1,2,3,50.0,46.6,64.4,0,26,Away,1,1
6458,1385,27,PG,HOU,UTA,21.8,11,1,3,1,0,2,42.7,35.9,76.9,-4,14,Away,2,0
6459,1061,27,SF,MIA,POR,18.7,13,5,0,0,0,1,44.5,47.3,70.3,15,17,Home,1,0
6460,1255,26,PF,WAS,OKC,32.8,22,6,0,0,1,2,60.0,40.3,81.8,-2,27,Home,2,1
6461,1048,19,SG,CHA,BOS,18.4,15,6,1,1,0,1,39.6,34.6,80.4,1,22,Home,2,0
6462,1392,28,PG,BOS,PHX,27.4,13,4,7,2,1,2,47.1,33.6,65.0,7,25,Away,2,1
6463,1347,23,PG,LAC,NYK,37.3,16,2,7,0,0,3,47.2,41.4,85.6,-9,22,Away,0,1
6464,1158,28,SF,DAL,MIA,17.3,5,3,4,1,0,0,44.1,35.4,81.2,0,13,Away,1,0
6465,1123,31,SF,MIL,WAS,35.1,14,7,4,1,0,1,37.9,37.4,76.9,-7,25,Home,3,1
6466,1481,21,SG,PHI,SAS,19.0,15,1,1,1,0,0,41.5,48.5,91.9,-8,18,Away,1,0
6467,1316,28,SF,LAC,SAS,24.6,11,6,2,0,0,2,43.9,31.2,81.0,-4,17,Away,3,0
6468,1206,23,SF,GSW,SAS,27.8,15,1,3,1,0,2,44.3,30.4,81.8,15,18,Away,0,0
6469,1047,26,PF,LAC,UTA,41.4,25,11,5,1,0,2,41.5,34.7,72.9,2,40,Away,2,1
6470,1408,26,PG,GSW,TOR,20.0,9,0,3,0,0,2,44.6,36.4,81.4,8,10,Away,0,0
6471,1419,29,PF,DAL,SAS,30.9,11,4,2,2,0,1,48.8,34.0,70.5,2,18,Away,1,0
6472,1135,28,PF,GSW,LAL,33.2,18,9,3,1,1,2,39.3,33.2,80.8,-2,30,Home,4,1
6473,1200,27,PF,UTA,BOS,40.0,22,11,4,1,1,2,46.6,26.2,79.3,-3,37,Home,0,1
6474,1249,21,PF,MIA,BKN,37.8,15,9,5,1,1,4,47.0,28.3,83.1,-4,27,Home,1,1
6475,1313,19,SF,BKN,MEM,32.9,18,4,2,1,0,1,45.8,34.6,76.0,-4,24,Away,1,0
6476,1356,29,SG,CHA,OKC,21.1,10,3,0,1,0,2,53.5,34.3,78.3,-7,12,Home,3,0
6477,1367,29,SF,TOR,SAC,38.9,21,8,6,1,1,4,53.7,34.7,75.9,4,33,Away,1,1
6478,1428,23,C,CHA,LAL,21.0,14,9,2,0,0,0,51.4,31.1,70.4,0,25,Away,2,0
6479,1317,28,SF,CHA,TOR,40.3,27,6,4,1,1,5,52.0,35.1,85.1,13,34,Home,2,1
6480,1294,26,PG,MIA,PHX,36.0,19,4,7,1,0,3,49.6,30.9,73.9,-5,28,Away,1,1
6481,1479,30,PG,DET,SAS,22.9,17,1,6,0,1,2,49.2,36.9,86.2,0,23,Home,1,0
6482,1313,27,C,CLE,MIL,19.1,13,10,1,0,2,0,42.3,39.0,76.8,3,26,Home,1,1
6483,1499,29,PG,GSW,LAC,33.8,20,3,8,1,0,2,46.2,53.9,85.3,-12,30,Home,2,1
6484,1208,25,PG,POR,ATL,14.1,7,1,3,1,0,1,54.9,47.8,66.9,-3,11,Away,1,0
6485,1354,27,SG,TOR,CLE,36.9,23,8,4,0,0,3,44.7,26.0,79.5,2,32,Away,1,1
6486,1484,25,C,CHA,LAL,19.8,11,5,2,0,1,0,47.6,22.2,88.7,-16,19,Away,2,0
6487,1210,25,SG,PHI,ORL,31.6,22,4,4,1,0,3,53.4,27.0,69.8,9,28,Home,1,1
6488,1191,19,SG,UTA,PHX,17.2,12,2,0,1,1,1,46.6,45.9,73.7,5,15,Home,0,0
6489,1043,29,PF,IND,BOS,20.2,10,6,2,1,1,1,46.9,41.4,74.6,-3,19,Home,4,0
6490,1028,32,PG,GSW,NOP,22.5,17,2,5,1,0,2,46.7,40.2,81.0,-12,23,Away,3,0
6491,1058,22,C,IND,MIN,17.6,9,7,0,0,0,1,46.3,45.4,71.8,8,15,Away,0,0
6492,1070,29,SF,TOR,NOP,21.9,12,2,0,1,2,2,48.7,33.6,81.4,-7,15,Away,4,0
6493,1091,29,SF,POR,PHI,32.8,14,8,4,1,1,3,44.1,37.1,85.8,-5,25,Away,3,0
6494,1264,25,C,SAC,MEM,18.0,9,6,2,0,1,0,44.8,31.9,84.9,-2,18,Home,0,0
6495,1382,24,C,NOP,DEN,33.7,18,11,0,1,2,4,52.2,20.6,72.5,0,28,Away,1,1
6496,1219,30,SF,UTA,PHI,34.3,19,5,0,1,0,2,41.7,27.8,77.1,-11,23,Away,2,0
6497,1389,30,PG,NOP,DET,25.0,17,4,4,1,1,3,55.6,36.7,90.2,-19,24,Home,4,0
6498,1412,28,C,ORL,DEN,19.7,9,5,0,1,1,2,38.8,17.7,59.5,2,14,Away,3,0
6499,1441,25,SG,PHX,DEN,39.0,22,6,6,1,0,3,34.2,32.1,75.2,7,32,Away,1,1
